canonical_smiles,pIC50,set
O=C1c2ccc(Cl)cc2[C@@]2(CN1Cc1nnco1)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNc1ccncn1,7.13,Train
C=C(C(=O)O)[C@H]1C[C@]2(CN(CC(=O)OC(C)(C)C)C(=O)c3ccc(Cl)cc32)C(=O)N1c1cncc2ccccc12,5.53,Train
C[C@H]1COC[C@H](C)N1CCN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2cc(Cl)ccc2C1=O,8.02,Train
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN1CCOC(F)(F)C1)C(=O)c1ccc(Cl)cc12,7.89,Train
CNCCN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2COCC2(F)CC2)c2cc(Cl)ccc2C1=O,7.7,Train
C#CC(=O)N1CCN(Cc2cccc(Cl)c2)[C@H]2CS(=O)(=O)C[C@H]21,5.32,Train
C=CC(=O)N1CCCc2c1cccc2N(Cc1cccc(C(=O)NC)c1)C(=O)Cc1cncc2ccccc12,4.2,Train
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(C1CNC1)C(=O)c1ccc(Cl)cc12,7.27,Train
CNCCN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2COCC2(F)COC2)c2cc(Cl)ccc2C1=O,6.89,Train
CCC(=O)N1CCCc2c1cccc2N(Cc1cccc(Cl)c1)C(=O)Cc1cncc2ccccc12,5.89,Train
C=CC(=O)N1CCCc2c1cccc2N(C(=O)Cc1cncc2ccccc12)C1(c2cccc(Cl)c2)COC1,4.99,Train
C=C(C(=O)Nc1ccccc1)[C@H]1C[C@]2(CN(CC(=O)NC)C(=O)c3ccc(Cl)cc32)C(=O)N1c1cncc2ccccc12,5.59,Train
C=CC(=O)N1CCCc2c1cccc2N(Cc1cccc(-c2ccc[nH]2)c1)C(=O)Cc1cncc2ccccc12,4.79,Train
CNCCN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2COCC2CS(=O)(=O)C2)c2cc(Cl)ccc2C1=O,7.26,Train
CNCCN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2ncncn2)c2cc(Cl)ccc2C1=O,7.4,Train
CNCCN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2COCC2COC2)c2cc(Cl)ccc2C1=O,6.92,Train
C=CC(=O)N1CCCc2c1cccc2N(Cc1cccc([C@H]2CCCN2)c1)C(=O)Cc1cncc2ccccc12,4.26,Train
C[C@H](OC(C)(C)C)[C@@H](NC(=O)OCc1cccc(OCCCCCCOc2cccc3c2C(=O)N([C@H]2CCC(=O)NC2=O)C3=O)c1)C(=O)N[C@H](CC1CCCCC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,5.41,Train
C=CC(=O)N1CCc2ccc(N(Cc3cccc(Cl)c3)C(=O)Cc3cncc4ccccc34)cc21,5.75,Train
C=CC(=O)N1CCCc2ccc(N(Cc3cccc(Br)c3)C(=O)Cc3cncc4ccccc34)cc21,7.62,Train
C=CC(=O)N1CCCc2ccc(N(Cc3cccc(Cl)c3)C(=O)Cc3cncc4c(F)cccc34)cc21,7.41,Train
C=CC(=O)N1CCCc2ccc(N(Cc3cccc(-c4ccccc4)c3)C(=O)Cc3cncc4ccccc34)cc21,5.88,Train
C=CC(=O)N1CCCc2ccc(N(Cc3cccc(C(F)(F)F)c3)C(=O)Cc3cncc4ccccc34)cc21,7.4,Train
C=CC(=O)N1CCCc2ccc(N(C(=O)Cc3cncc4ccccc34)N(C)c3cccc(Cl)c3)cc21,8.19,Train
C=CC[C@H](Nc1cccc(-c2nn[nH]n2)c1)c1cc(Cl)cc(NC(=O)OCc2ccccc2)c1,4.11,Train
C=CC[C@H](Nc1cc(Cl)cc(NC(=O)OCc2ccccc2)c1)c1cccc(CN)c1,4.43,Train
C=CC[C@H](Nc1cccc(C(=O)O)c1)c1cc(Cl)cc2[nH]ncc12,4.42,Train
CC(C)CNS(=O)(=O)OCC(=O)N1CCN(Cc2cccc(Cl)c2)[C@H]2CS(=O)(=O)C[C@@H]21,7.26,Train
O=C1c2ccc(Cl)cc2[C@@]2(CN1CC1CNC1)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNc1nncs1,7.56,Train
C=CC(=O)N1CCCCc2ccc(N(Cc3ccc(Cl)cc3)C(=O)Cc3cncc4ccccc34)cc21,4.56,Train
C=CC[C@H](Nc1cccc(Cl)c1)c1cccc(-c2nn[nH]n2)c1,4.62,Train
C=CC(=O)N1C[C@H](C(N)=O)Cc2ccc(N(Cc3cccc(Cl)c3)C(=O)Cc3cncc4ccccc34)cc21,6.66,Train
C=CC[C@H](Nc1ccc2c(c1)CNC2)c1cc(Cl)cc2[nH]ncc12,4.65,Train
C[C@H](F)[C@H]1CCCN1C(=O)Cc1cncc2ccccc12,4.07,Train
CNS(=O)(=O)[C@H]1CCCN(C(=O)Cc2cncc3ccccc23)C1,4.25,Train
O=C(Cc1cncc2ccccc12)N1[C@H]2CC[C@H]1c1ncccc12,4.65,Train
O=C(Cc1cncc2ccccc12)N1CC[C@@H](Oc2ccc(F)cc2)C1,4.46,Train
Cn1cc([C@H]2CCCN2C(=O)Cc2cncc3ccccc23)c(C(F)F)n1,4.31,Train
CC(C)c1nc([C@H]2CCCN(C(=O)Cc3cncc4ccccc34)C2)no1,4.04,Train
O=C(Cc1cncc2ccccc12)N1CCC[C@]2(C=Cc3ccccc3O2)C1,4.17,Train
N#CC1(c2ccccc2)CCN(C(=O)Cc2cncc3ccccc23)CC1,5.36,Train
O=C1C[C@H]2CCN(C(=O)Cc3cncc4ccccc34)C[C@H]2N1,4.03,Train
C[C@]1(c2ccccc2)CCCN(C(=O)Cc2cncc3ccccc23)C1,4.57,Train
Cn1nccc1[C@H]1CCCN1C(=O)Cc1cncc2ccccc12,4.26,Train
O=C(Cc1cncc2ccccc12)N1CCC[C@H]1C=Cc1cccs1,4.88,Train
O=C(Cc1cncc2ccccc12)N1CCC[C@]2(C1)OC[C@H]1C[C@H]12,4.02,Train
CO[C@H]1[C@H]2C[C@H]3CN(C(=O)Cc4cncc5ccccc45)[C@H]1[C@H]3C2,4.23,Train
O=C(Cc1cncc2ccccc12)N1[C@H]2CC=C[C@H]1CCC2,5.24,Train
O=C(Cc1cncc2ccccc12)N1CC[C@H](S(=O)(=O)C(F)F)C1,4.63,Train
O=C(Cc1cncc2ccccc12)N1C[C@@H]2[C@H](C1)[C@H]2C(F)F,4.96,Train
CS(=O)(=O)CC[C@H]1CCCCN1C(=O)Cc1cncc2ccccc12,4.06,Train
CC1(c2ccccc2)CCN(C(=O)Cc2cncc3ccccc23)CC1,5.16,Train
CCO[C@@H]1C[C@@H](C)N(C(=O)Cc2cncc3ccccc23)[C@@H](C)C1,4.57,Train
O=C(Cc1cncc2ccccc12)N1CCC[C@H]1c1cc(C2CC2)on1,4.51,Train
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1CC(F)(F)F,4.32,Train
O=C(Cc1cncc2ccccc12)N1CCC[C@H](c2cccc(F)c2)C1,5.1,Train
O=C(Cc1cncc2ccccc12)N1CCC(c2ccno2)CC1,4.87,Train
O=C(Cc1cncc2ccccc12)N1CCC[C@H](c2ccon2)C1,4.47,Train
O=C(Cc1cncc2ccccc12)N1C[C@@H]2CS(=O)(=O)C[C@@H]2C1,4.63,Train
CCc1cc([C@H]2CCCN2C(=O)Cc2cncc3ccccc23)on1,4.25,Train
O=C(Cc1cncc2ccccc12)N1C[C@H]2COC[C@@]2(c2ccccc2)C1,5.17,Train
O=C(Cc1cncc2ccccc12)N1CC[C@H]2CCO[C@H]2C1,4.23,Train
O=C(Cc1cncc2ccccc12)N1CCC[C@H](C2CCOCC2)C1,4.34,Train
CCc1cccc([C@H]2CCN(C(=O)Cc3cncc4ccccc34)C2)c1,4.55,Train
O=C(Cc1cncc2ccccc12)N1C[C@H]2CCCCCC[C@H]2C1,5.87,Train
CN1C[C@H]2[C@H](CCCN2C(=O)Cc2cncc3ccccc23)C1=O,4.05,Train
O=C(Cc1cncc2ccccc12)N1CCC[C@H]1CCCn1cccn1,4.15,Train
O=C(Cc1cncc2ccccc12)N1C[C@H]2C=C[C@H]1CC2,4.66,Train
O=C(Cc1cncc2ccccc12)N1CCC2(C=Cc3ccccc3O2)CC1,5.79,Train
O=C(Cc1cncc2ccccc12)N1C[C@H](c2ccccc2)[C@H]2CCC[C@H]21,5.2,Train
COC[C@H]1CC[C@@H](c2ccc(F)cc2)N1C(=O)Cc1cncc2ccccc12,5.01,Train
Cc1nnc(NC[C@H]2CN(c3cncc4ccccc34)C(=O)[C@@]23CN(Cc2cc[nH]n2)C(=O)c2ccc(Cl)cc23)s1,7.62,Train
CC1(C)CN(C(=O)Cc2cncc3ccccc23)[C@H]2COC[C@H]21,4.42,Train
CCO[C@@H]1CCCN(C(=O)Cc2cncc3ccccc23)C1,4.14,Train
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1c1ncon1,4.37,Train
O=C(Cc1cncc2ccccc12)N1CC[C@]2(CC(C(F)F)=NO2)C1,4.62,Train
Cn1cc([C@H]2CCCCN2C(=O)Cc2cncc3ccccc23)cn1,4.27,Train
Cc1csc(C[C@H]2CCCN(C(=O)Cc3cncc4ccccc34)C2)n1,4.17,Train
O=C(Cc1cncc2ccccc12)N1C[C@H]2[C@@](c3ccccc3)(C1)CS2(=O)=O,4.75,Train
O=C(c1cccs1)C1CCN(C(=O)Cc2cncc3ccccc23)CC1,4.78,Train
Cc1cc(C)n(C[C@H]2CCCCN2C(=O)Cc2cncc3ccccc23)n1,4.19,Train
C[C@H]1CCC[C@H](CCN(C)C)N1C(=O)Cc1cncc2ccccc12,4.24,Train
O=C(Cc1cncc2ccccc12)N1CCc2nocc2C1,5.49,Train
O=C(Cc1cncc2ccccc12)N1CC[C@H](Oc2cccc(F)c2)C1,4.86,Train
C[C@@H]1CC(=O)[C@@H](C)CN1C(=O)Cc1cncc2ccccc12,4.14,Train
Cn1cc([C@H]2CN(C(=O)Cc3cncc4ccccc34)CC2(C)C)cn1,4.34,Train
Cc1nnc([C@H]2CCCCN2C(=O)Cc2cncc3ccccc23)o1,4.01,Train
CCC(=O)[C@H]1CCCCN1C(=O)Cc1cncc2ccccc12,4.34,Train
COc1ccccc1C[C@H]1CCCN1C(=O)Cc1cncc2ccccc12,4.41,Train
O=C(Cc1cncc2ccccc12)N1CCC(CN2CCCC2=O)CC1,4.46,Train
O=C(Cc1cncc2ccccc12)N1CC(F)(F)C(F)(F)C(F)(F)C1,4.25,Train
CCc1nc([C@H]2CCCN2C(=O)Cc2cncc3ccccc23)no1,4.2,Train
O=C(Cc1cncc2ccccc12)N1CC[C@H]2CCC[C@H]21,4.21,Train
O=C(Cc1cncc2ccccc12)N1CC[C@H](c2cccs2)C1,5.11,Train
COc1ccccc1C[C@H]1CCN(C(=O)Cc2cncc3ccccc23)C1,4.88,Train
O=C(Cc1cncc2ccccc12)N1C[C@@H]2[C@H](C1)[C@@H]2C(F)(F)F,4.3,Train
O=C(Cc1cncc2ccccc12)N1CC[C@H]2CC[C@H]2C1,4.99,Train
O=C(Cc1cncc2ccccc12)N1CCC2(CC1)C[C@H]2F,5.11,Train
O=C(Cc1cncc2ccccc12)N1CCC([C@H]2CCO2)CC1,4.43,Train
COC[C@H]1CC12CCN(C(=O)Cc1cncc3ccccc13)CC2,4.59,Train
CO[C@H]1CCN(C(=O)Cc2cncc3ccccc23)C[C@H]1C,4.45,Train
O=C(Cc1cncc2ccccc12)N1CCC2(CCOCC2)CC1,4.3,Train
O=C(Cc1cncc2ccccc12)N1CCC2(CC1)CC2(F)F,5.2,Train
CO[C@H](C)C1CCN(C(=O)Cc2cncc3ccccc23)CC1,5.34,Train
O=C(Cc1cncc2ccccc12)N1CC[C@H]2COC[C@H]2C1,4.28,Train
C[C@@H]1[C@H]2CN(C(=O)Cc3cncc4ccccc34)C[C@@H]12,5.0,Train
C[C@H]1CCN(C(=O)Cc2cncc3ccccc23)C[C@H]1F,5.51,Train
C[C@H]1CCN(C(=O)Cc2cncc3ccccc23)[C@@H](C(F)(F)F)C1,5.43,Train
O=C(Cc1cncc2ccccc12)N1CCC([C@H]2CCCO2)CC1,4.52,Train
COC1CCN(C(=O)Cc2cncc3ccccc23)CC1,4.59,Train
O=C(Cc1cncc2ccccc12)N1CCC(F)(F)CC1,5.17,Train
O=C(Cc1cncc2ccccc12)N1CCC2(CCO2)CC1,4.57,Train
C[C@H]1C[C@@H](C(F)(F)F)CCN1C(=O)Cc1cncc2ccccc12,5.93,Train
CC1(F)CCN(C(=O)Cc2cncc3ccccc23)CC1,5.31,Train
O=C(Cc1cncc2ccccc12)N1CCC(CC2CC2)CC1,5.56,Train
O=C(Cc1cncc2ccccc12)N1C[C@@H]2[C@H](C1)[C@H]2C(F)(F)F,5.32,Train
COC[C@@H]1[C@H]2CCN(C(=O)Cc3cncc4ccccc34)C[C@H]21,4.26,Train
O=C(Cc1cncc2ccccc12)N1CCC2(CC1)CS(=O)(=O)C2,4.32,Train
O=C(Cc1cncc2ccccc12)N1CCC2(CCCC2)CC1,5.79,Train
COC1CC2(CCN(C(=O)Cc3cncc4ccccc34)CC2)C1,5.36,Train
O=C(Cc1cncc2ccccc12)N1CCC2(CC1)CCS2(=O)=O,4.6,Train
O=C(Cc1cncc2ccccc12)N1CCC2(CCC2)CC1,5.85,Train
O=C(Cc1cncc2ccccc12)N1CCC2(CCCO2)CC1,4.95,Train
O=C(Cc1cncc2ccccc12)N1CCC2(CCOC2)CC1,4.97,Train
O=C1NC[C@H]2CN(C(=O)Cc3cncc4ccccc34)CC[C@@H]12,4.06,Train
O=C1CC2(CCN(C(=O)Cc3cncc4ccccc34)CC2)CN1,4.16,Train
CC(C)O[C@H]1CCN(C(=O)Cc2cncc3ccccc23)[C@@H](C)C1,4.39,Train
O=C(Cc1cncc2ccccc12)N1CCC(OC2CC2)CC1,4.29,Train
O=C(Cc1cncc2ccccc12)N1CCC2(CCCCO2)CC1,5.24,Train
O=C(Cc1cncc2ccccc12)N1CC[C@H]2CCC[C@H]2C1,5.67,Train
C[C@@H]1[C@H]2CN(C(=O)Cc3cncc4ccccc34)CC[C@@H]12,5.58,Train
CC[C@H](C)OC1CCN(C(=O)Cc2cncc3ccccc23)CC1,4.33,Train
COCCC1CCN(C(=O)Cc2cncc3ccccc23)CC1,5.0,Train
O=C(Cc1cncc2ccccc12)N1CCC(C2CC2)CC1,5.77,Train
C[C@H]1CCN(C(=O)Cc2cncc3ccccc23)CC1(F)F,5.4,Train
C[C@H]1CCN(C(=O)Cc2cncc3ccccc23)[C@@H](C)C1,5.49,Train
O=C(Cc1cncc2ccccc12)N1CCC2(CC1)COCCO2,4.88,Train
CO[C@H]1CCN(C(=O)Cc2cncc3ccccc23)[C@@H](C)C1,4.55,Train
O=C(Cc1cncc2ccccc12)N1CCC2(CC1)CC2,5.15,Train
O=C(Cc1cncc2ccccc12)N1CC[C@H]2C[C@H]2C1,4.55,Train
COC1(C)CCN(C(=O)Cc2cncc3ccccc23)CC1,4.76,Train
O=C(COS(=O)(=O)NCc1ccccc1)N1CCN(Cc2cccc(Cl)c2)[C@H]2CS(=O)(=O)C[C@@H]21,4.93,Train
O=C(Cc1cncc2ccccc12)N1CCC2(CC1)COC2,4.27,Train
CO[C@@H]1C[C@@H]2C[C@H]1CN2C(=O)Cc1cncc2ccccc12,4.27,Train
COC(C)(C)C1CCN(C(=O)Cc2cncc3ccccc23)CC1,5.08,Train
CN(C)[C@]1(C)CCN(C(=O)Cc2cncc3ccccc23)C1,4.19,Train
O=C(Cc1cncc2ccccc12)N1CCC[C@H](c2c[nH]c3ccccc23)C1,4.57,Train
O=C(Cc1cncc2ccccc12)N1CC[C@H](Cc2ccc(F)c(F)c2)C1,4.71,Train
C[C@H]1CCC[C@@H](CNC(=O)C(F)(F)F)N1C(=O)Cc1cncc2ccccc12,4.42,Train
O=C(Cc1cncc2ccccc12)N1C[C@H]2CCCS(=O)(=O)[C@H]2C1,4.04,Train
Cn1cc([C@H]2CCCN2C(=O)Cc2cncc3ccccc23)c2ccccc21,4.76,Train
CN1CC2(CCN(C(=O)Cc3cncc4ccccc34)CC2)c2ccccc21,4.54,Train
O=C(Cc1cncc2ccccc12)N1[C@H]2CCC[C@H]1c1cn[nH]c1C2,4.82,Train
C[C@H]1C[C@H](C2CCCCC2)CN1C(=O)Cc1cncc2ccccc12,5.22,Train
O=C(Cc1cncc2ccccc12)N1CCC[C@H]1CCc1ccccc1,4.83,Train
CC[C@H]1CN(C(=O)Cc2cncc3ccccc23)C[C@@H]1c1ccc(OC)cc1,4.88,Train
O=C(Cc1cncc2ccccc12)N1CCC2(C[C@H]1C(F)(F)F)OCCO2,4.78,Train
Cc1ccccc1[C@H]1C[C@H](C)N(C(=O)Cc2cncc3ccccc23)C1,4.86,Train
COCC1(F)CCN(C(=O)Cc2cncc3ccccc23)CC1,4.63,Train
COc1cccc([C@H](C)[C@H]2CCN(C(=O)Cc3cncc4ccccc34)C2)c1,4.79,Train
O=C(Cc1cncc2ccccc12)N1CCC(OC2CCC2)CC1,4.3,Train
C[C@H]1CCN(C(=O)Cc2cncc3ccccc23)[C@H]2C(=O)NC[C@H]12,5.28,Train
N#C[C@H](c1ccccc1)[C@H]1CCCN1C(=O)Cc1cncc2ccccc12,4.46,Train
O=C1C[C@H]2COC[C@H](C1)N2C(=O)Cc1cncc2ccccc12,4.27,Train
Cn1nccc1C[C@H]1CCCN1C(=O)Cc1cncc2ccccc12,4.12,Train
Cc1nccc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3CNc3nnc(C(F)(F)F)s3)c3cc(Cl)ccc3C2=O)n1,7.36,Train
O=C(Cc1cncc2ccccc12)N1CC(F)(F)CC2(CCC2)C1,4.22,Train
C[C@H]1C[C@H](c2cccs2)CN1C(=O)Cc1cncc2ccccc12,5.11,Train
C[C@H]1C[C@H](c2ccccc2)CCN1C(=O)Cc1cncc2ccccc12,4.85,Train
CN1CCC[C@H]2CCN(C(=O)Cc3cncc4ccccc34)C[C@H]21,4.37,Train
O=C(Cc1cncc2ccccc12)N1CCC[C@H](Oc2ccccc2)C1,4.27,Train
COc1cccc([C@H]2C[C@H](C)CN2C(=O)Cc2cncc3ccccc23)c1,5.02,Train
C[C@H]1C[C@H](C)N(C(=O)Cc2cncc3ccccc23)C1,4.38,Train
N#CC1[C@H]2CC[C@H]1CN(C(=O)Cc1cncc3ccccc13)C2,4.86,Train
CN(C[C@H]1CCCN1C(=O)Cc1cncc2ccccc12)c1ccccc1,4.91,Train
CCn1ccnc1[C@H]1CCCCN1C(=O)Cc1cncc2ccccc12,4.14,Train
CS(=O)(=O)C[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)Cc1cncc2ccccc12,4.22,Train
O=C(Cc1cncc2ccccc12)N1[C@H]2CC[C@H]1CS(=O)(=O)C2,4.31,Train
O=C(Cc1cncc2ccccc12)N1CCC(Nc2cccc3ncccc23)CC1,4.07,Train
COc1cccc([C@]2(F)CCN(C(=O)Cc3cncc4ccccc34)C2)c1,4.87,Train
C[C@H]1CN(C(=O)Cc2cncc3ccccc23)Cc2c[nH]nc21,4.09,Train
O=C(Cc1cncc2ccccc12)N1C[C@@H]2C[C@H]1CN2c1ccccc1,4.14,Train
N#CC1CC2(CCN(C(=O)Cc3cncc4ccccc34)C2)C1,4.06,Train
COCC(=O)[C@H]1CCCCN1C(=O)Cc1cncc2ccccc12,4.06,Train
COc1ccccc1OC[C@H]1CCCN1C(=O)Cc1cncc2ccccc12,4.14,Train
O=C1c2ccc(Cl)cc2[C@@]2(CN1Cc1cc[nH]n1)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNc1nnco1,8.18,Train
Cc1csc2c1CN(C(=O)Cc1cncc3ccccc13)CC2,6.48,Train
Cc1nnc(NC[C@H]2CN(c3cncc4ccccc34)C(=O)[C@@]23CN(Cc2cc[nH]n2)C(=O)c2ccc(Cl)cc23)o1,7.68,Train
Cc1cc2c(s1)CCN(C(=O)Cc1cncc3ccccc13)C2,5.38,Train
O=C(Cc1cccnc1)N1CCc2sccc2C1,4.47,Train
O=C(Cc1cncc2ccccc12)N1CC[C@H]2CC[C@H]1C2,4.67,Train
C[C@H]1CN(C(=O)Cc2cncc3ccccc23)CCC12COC2,4.03,Train
C[C@H]1C[C@H]2C[C@@H]1CN2C(=O)Cc1cncc2ccccc12,4.98,Train
C[C@H]1CCN(C(=O)Cc2cncc3ccccc23)C[C@@H]1O,4.6,Train
C[C@@H](O)C1CCN(C(=O)Cc2cncc3ccccc23)CC1,4.32,Train
N#CC1CCN(C(=O)Cc2cncc3ccccc23)CC1,4.74,Train
O=C(Cc1cncc2ccccc12)N1CC[C@H]2C[C@@H]1C2,4.39,Train
C[C@H]1C[C@H]2CC[C@@H](C1)N2C(=O)Cc1cncc2ccccc12,5.38,Train
O=C(Cc1cncc2ccccc12)N1C[C@H]2C[C@H]2C1,4.19,Train
O=C(Cc1cncc2ccccc12)N1CC[C@H]2COC[C@H]1C2,4.14,Train
O=C(Cc1cncc2ccccc12)N1CC[C@H]2CCC[C@H]1C2,4.97,Train
CC1(O)CCN(C(=O)Cc2cncc3ccccc23)CC1,4.62,Train
CO[C@@H]1CN(C(=O)Cc2cncc3ccccc23)CC[C@H]1C,5.07,Train
CC1(C)[C@@H]2CN(C(=O)Cc3cncc4ccccc34)C[C@@H]21,5.46,Train
O=C(Cc1cncc2ccccc12)N1C[C@H]2C[C@@H]1[C@@H]1C[C@H]21,4.44,Train
O=C(Cc1cncc2ccccc12)N1CCC(CF)CC1,5.63,Train
COCC1(C)CCN(C(=O)Cc2cncc3ccccc23)CC1,4.93,Train
O=C(Cc1cncc2ccccc12)N1CC[C@H]2C[C@H](O)C[C@H]2C1,4.16,Train
Cc1ccc2c(n1)CCN(C(=O)Cc1cncc3ccccc13)C2,4.44,Train
O=C(Cc1cncc2ccccc12)N1CC[C@H]2[C@H](F)[C@H]2C1,5.2,Train
O=C1c2ccc(Cl)cc2[C@@]2(CN1Cc1cc[nH]n1)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNc1nnc(C(F)(F)F)s1,7.34,Train
O=C(Cc1cncc2ccccc12)N1CCc2ncc(C(F)(F)F)cc2C1,4.4,Train
O=C(Cc1cncc2ccccc12)N1CCc2nc(C(F)(F)F)ccc2C1,4.13,Train
O=C(Cc1cncc2ccccc12)N1CCc2ncccc2C1,4.26,Train
Cc1cnc2c(c1)CN(C(=O)Cc1cncc3ccccc13)CC2,5.03,Train
O=C(Cc1cncc2ccccc12)N1CCC(CC(F)(F)F)CC1,5.69,Train
O=C(COS(=O)(=O)NCc1ccccc1)N1CCN(Cc2cccc(Cl)c2)[C@H]2CS(=O)(=O)C[C@H]21,5.55,Train
C[C@H](C(=O)N1CCc2sccc2C1)c1cncc2ccccc12,4.09,Train
O=C(Cc1cncc2ccccc12)N1CCc2ncc(Cl)cc2C1,4.48,Train
CC(C)(F)C1CCN(C(=O)Cc2cncc3ccccc23)CC1,6.02,Train
O=C(Cc1cncc2ccccc12)N1CCC[C@@H](C(F)(F)F)C1,4.74,Train
O=C(Cc1cncc2ccccc12)N1CCC[C@H](C(F)(F)F)CC1,6.33,Train
C#CC1(C)CCN(C(=O)Cc2cncc3ccccc23)CC1,5.33,Train
N#CC[C@@H]1CCCN(C(=O)Cc2cncc3ccccc23)C1,4.34,Train
O=C(Cc1cncc2ccccc12)N1CCC[C@H](CCO)C1,4.1,Train
CCC1(C)CCN(C(=O)Cc2cncc3ccccc23)CC1,6.13,Train
O=C(CN(Cc1cccc(Cl)c1)C(=O)Cc1cncc2ccccc12)N1CCCC1,5.75,Train
CNC(=O)CN(Cc1cccc(Cl)c1)C(=O)Cc1cncc2ccccc12,5.36,Train
CC[C@@H]1C[C@H](C)CCN1C(=O)Cc1cncc2ccccc12,5.64,Train
O=C(Cc1cncc2ccccc12)N1CCC[C@H](C(F)(F)F)C1,5.43,Train
NC(=O)[C@H]1CCCN(C(=O)Cc2cncc3ccccc23)C1,4.06,Train
CC1(C(F)(F)F)CCN(C(=O)Cc2cncc3ccccc23)CC1,6.11,Train
NC(=O)CN(Cc1cccc(Cl)c1)C(=O)Cc1cncc2ccccc12,5.48,Train
CC(C)CC1CCN(C(=O)Cc2cncc3ccccc23)CC1,5.31,Train
O=C(Cc1cncc2ccccc12)N1CCCC2(CC2)C1,4.41,Train
CNS(=O)(=O)OCC(=O)N1CCN(Cc2cccc(Cl)c2)[C@H]2CS(=O)(=O)C[C@H]21,6.38,Train
O=C(Cc1cncc2ccccc12)N1CC[C@@H]2CCCC[C@H]2C1,6.09,Train
C=CC(=O)Nc1cccc(N(Cc2cccc(Cl)c2)C(=O)Cc2cncc3ccccc23)c1,5.57,Test
CNC(=O)CN1C[C@]2(CCN(c3cncc4ccc(OC[C@H](O)CN(C)C)cc34)C2=O)c2cc(Cl)ccc2C1=O,7.44,Test
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2ccccc2C1=O,6.48,Test
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2cc(Cl)ccc2C1=O,7.87,Test
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC(=O)NCc1ccnn1C)C(=O)c1ccc(Cl)cc12,7.42,Test
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC(=O)NCc1ccn(C)n1)C(=O)c1ccc(Cl)cc12,6.91,Test
CN[C@H](C)CN1C[C@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,6.88,Test
CN1C(=O)c2ccc(Cl)cc2[C@]12CCCN(c1cncc3ccccc13)C2=O,5.57,Test
CCNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2cc(Cl)ccc2C1=O,7.73,Test
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC(=O)NCC1CC1)C(=O)c1ccc(F)cc12,7.3,Test
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC(=O)NCC1(F)CC1)C(=O)c1ccc(F)cc12,6.89,Test
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC(=O)NC1CCC1)C(=O)c1ccc(Cl)cc12,7.09,Test
CCNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2cc(F)ccc2C1=O,7.48,Test
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2Cn2ccnn2)c2cc(F)ccc2C1=O,6.27,Test
CNC(=O)C1(N2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3C)c3cc(F)ccc3C2=O)CC1,7.57,Test
CC1CCC2(CC1)CCN(C(=O)Cc1cncc3ccccc13)C2,6.16,Test
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CS(C)(=O)=O)c2cc(F)ccc2C1=O,5.84,Test
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CC#N)c2cc(Cl)ccc2C1=O,7.41,Test
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN1CCOCC1)C(=O)c1ccc(F)cc12,7.54,Test
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1cn[nH]c1)C(=O)c1ccc(F)cc12,7.29,Test
