canonical_smiles,pIC50,set
O=C(Cc1cncc2ccccc12)N1CC[C@H](Oc2ccccc2)C1,7.29,Train
O=C(Cc1cncc2ccccc12)N1CCC[C@H]1CC1CCCCC1,5.29,Train
O=C(Cc1cncc2ccccc12)N1CCC[C@H]1Cc1cccs1,4.75,Train
O=C(Cc1cncc2ccccc12)N1CC[C@H](Sc2cccc(Cl)c2)C1,3.69,Train
O=C(Cc1cncc2ccccc12)N1CC[C@H](c2ccccc2)C1,3.32,Train
O=C(Cc1cncc2ccccc12)N1CC[C@](F)(c2cccc(C(F)(F)F)c2)C1,4.36,Train
O=C(Cc1cncc2ccccc12)N1CCC[C@H]1CN1CCC(F)(F)CC1,4.12,Train
O=C(Cc1cncc2ccccc12)N1CCC[C@H]1Cc1ccc(F)cc1F,4.23,Train
O=C(Cc1cncc2ccccc12)N1CC(F)(F)C[C@H]1c1ccccc1,5.11,Train
O=C(Cc1cncc2ccccc12)N1CC[C@](F)(c2cccc(Cl)c2)C1,4.88,Train
O=C(Cc1cncc2ccccc12)N1CC[C@H]1Cc1ccccc1,4.5,Train
O=C(Cc1cncc2ccccc12)N1CCCCC[C@H]1Cc1cccs1,4.54,Train
O=C(Cc1cncc2ccccc12)N1CC[C@H](C2(c3ccccc3)CC2)C1,4.39,Train
O=C(Cc1cncc2ccccc12)N1CCC[C@H]1Cc1ccc(F)cc1,4.33,Train
O=C(Cc1cncc2ccccc12)N1CCC[C@H]1C1CCCCCC1,4.05,Train
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1CCc1ccccc1,4.51,Train
O=C(Cc1cncc2ccccc12)N1CC[C@H](c2ccccc2F)C1,4.07,Train
O=C(Cc1cncc2ccccc12)N1CCOC[C@H]1c1nc2ccccc2s1,4.04,Train
O=C(Cc1cncc2ccccc12)N1CCC[C@H]1c1cc2ccccc2s1,5.08,Train
O=C(Cc1cncc2ccccc12)N1CC[C@H](C2CCC(F)(F)CC2)C1,4.29,Train
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1c1nc2ccccc2s1,5.06,Train
CCC[C@]1(Cc2ccccc2)CCCN1C(=O)Cc1cncc2ccccc12,5.01,Train
O=C(Cc1cncc2ccccc12)N1CC[C@](c2ccccc2)(C(F)(F)F)C1,3.53,Train
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1C1CCCC1,4.78,Train
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC(=O)NC1COC1)C(=O)c1ccc(F)cc12,5.5,Train
O=C(Cc1cncc2ccccc12)N1CCN(Cc2ccccc2)C[C@H]1C1CC1,4.32,Train
O=C(Cc1cncc2ccccc12)N1CCCN(Cc2ccccc2)CC1,4.26,Train
O=C(Cc1cncc2ccccc12)N1C[C@H](F)C[C@H]1c1cccc(F)c1,4.1,Train
O=C(Cc1cncc2ccccc12)N1CC[C@H](C(=O)N2CCCCCC2)C1,9.0,Train
O=C(Cc1cncc2ccccc12)N1CCC[C@H](C[C@H]2CCOC2)C1,4.33,Train
O=C(Cc1cncc2ccccc12)N1CC[C@H](Cc2ccccn2)C1,4.26,Train
O=C([C@H]1Cc2ccccc2CN1C(=O)Cc1cncc2ccccc12)N1CCCC1,4.21,Train
C[C@H]1C[C@H](c2ccsc2)CN1C(=O)Cc1cncc2ccccc12,4.1,Train
O=C(Cc1cncc2ccccc12)N1CC[C@H]1CC1CCCC1,4.62,Train
C[C@H](c1ccccc1)[C@H]1CCCN(C(=O)Cc2cncc3ccccc23)C1,3.69,Train
O=C(Cc1cncc2ccccc12)N1CC(Cc2ccsc2)C1,4.29,Train
O=C(Cc1cncc2ccccc12)N1CCC[C@H]1Cc1ccncc1,3.95,Train
O=C(Cc1cncc2ccccc12)N1CCC(Cc2ccccn2)CC1,4.22,Train
CN1C[C@H](Cc2ccccc2)N(C(=O)Cc2cncc3ccccc23)CC1=O,4.0,Train
CN(c1ccccc1)[C@H]1CCN(C(=O)Cc2cncc3ccccc23)C1,4.25,Train
Cc1cc([C@H]2CCN(C(=O)Cc3cncc4ccccc34)C2)cs1,3.11,Train
O=C(Cc1cncc2ccccc12)N1CCC(c2nccs2)CC1,4.23,Train
Cc1nc([C@H]2CCCN2C(=O)Cc2cncc3ccccc23)cs1,4.1,Train
O=C(Cc1cncc2ccccc12)N1CCCc2ccccc2CC1,4.04,Train
O=C(Cc1cncc2ccccc12)N1CC(Cc2ccccn2)C1,4.24,Train
O=C(Cc1cncc2ccccc12)N1CCC(c2ncco2)CC1,4.3,Train
C[C@H]1CC[C@H](c2ccccc2)N(C(=O)Cc2cncc3ccccc23)C1,4.82,Train
Cc1cc(C)nc([C@H]2CCN(C(=O)Cc3cncc4ccccc34)C2)n1,9.0,Train
CCN1CCC[C@H]1[C@H]1CCCN1C(=O)Cc1cncc2ccccc12,4.28,Train
O=C(Cc1cncc2ccccc12)N1CCC(C(=O)N2CCCC2)CC1,6.83,Train
O=C(Cc1cncc2ccccc12)N1CC[C@](F)(c2ccccc2)C1,4.4,Train
O=C(Cc1cncc2ccccc12)N1CCN(Cc2ccccc2)C[C@H]1c1ccccc1,4.18,Train
C[C@]1(c2ccc(F)cc2)CCN(C(=O)Cc2cncc3ccccc23)C1,4.6,Train
O=C(Cc1cncc2ccccc12)N1CCC[C@H](n2ccnc2)C1,9.0,Train
Cc1ccccc1C[C@H]1CCCN1C(=O)Cc1cncc2ccccc12,4.09,Train
C=CC(=O)Nc1ccc(Cl)c(N(Cc2cccc(Cl)c2)C(=O)Cc2cncc3ccccc23)c1,5.03,Train
CC1(C)CN(C(=O)Cc2cncc3ccccc23)[C@H]1c1cccs1,4.6,Train
C=C(CN(C(=O)[C@H]1CN(CC(=O)NC)Cc2ccc(Cl)cc21)c1cncc2ccccc12)C(=O)N(Cc1ccccc1)[C@H]1CCS(=O)(=O)C1,9.0,Train
C=C(CN(C(=O)[C@H]1CN(CC(=O)NC)Cc2ccc(Cl)cc21)c1cncc2ccccc12)C(=O)N1CCC(C)(C(=O)NC)CC1,6.59,Train
C=C(CN(C(=O)[C@H]1CN(CC(=O)NC)Cc2ccc(Cl)cc21)c1cncc2ccccc12)C(=O)N1CC[C@@H](c2ccc(F)cc2)[C@H](COc2ccc3c(c2)OCO3)C1,6.41,Train
C=C(CN(C(=O)[C@H]1CN(CC(=O)NC)Cc2ccc(Cl)cc21)c1cncc2ccccc12)C(=O)Nc1ccc2c(c1)OCCO2,6.6,Train
C=C(CNc1cccc(N(Cc2cccc(Cl)c2)C(=O)Cc2cncc3ccccc23)c1)C(=O)Nc1ccccc1,4.79,Train
O=C(Cc1cncc2ccccc12)N1Cc2ccccc2[C@H](CC2CCCCC2)C1,5.53,Train
O=C(Cc1cncc2ccccc12)N1Cc2ccccc2[C@H](c2ccccc2)C1,4.99,Train
O=C(Cc1cncc2ccccc12)N1CCC[C@H](N2CCCC2)C1,9.0,Train
Cc1ccc(CN2CCCN(C(=O)Cc3cncc4ccccc34)CC2)cc1,4.32,Train
Cc1cc(NC(=O)Nc2cn(CC(C)C)c(=O)c3ccccc23)no1,5.03,Train
C=CC(=O)Nc1cccc(N(Cc2cccc(C(=N)N)c2)C(=O)Cc2cncc3ccccc23)c1,4.27,Train
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2COC)c2cc(Cl)ccc2C1=O,5.89,Train
COC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(C)C(=O)c1ccc(Cl)cc12,3.8,Train
O=C(CCl)N1CCN(Cc2cccc(Cl)c2)[C@H]2CS(=O)(=O)C[C@H]21,4.54,Train
C#Cc1ccc(NC(=O)C=C)cc1N(Cc1cccc(Cl)c1)C(=O)Cc1cncc2ccccc12,4.46,Train
C=C(CN(C(=O)[C@H]1CN(CC(=O)NC)C(=O)c2ccc(Cl)cc21)c1cncc2ccccc12)C(=O)O,4.19,Train
CN1CCN(Cc2ccccc2B2OC(C)(C)C(C)(C)O2)CC1,3.61,Train
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CS(=O)(=O)N(C)C)c2cc(F)ccc2C1=O,4.07,Train
Cc1ccccc1NC(=O)C[C@H]1SC(=O)N(c2ccccc2)C1=O,4.83,Train
Cn1nc(-c2ccc(C(F)(F)F)cc2)nc2c(=O)n(C)c(=O)nc1-2,6.9,Train
C=C(CN(C)c1cccc(N(Cc2cccc(Cl)c2)C(=O)Cc2cncc3ccccc23)c1)C(=O)Nc1ccccc1,4.84,Train
CCC(=O)Nc1cccc(N(Cc2ccccc2)C(=O)Cc2cncc3ccccc23)c1,5.77,Train
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1nncn1C)C(=O)c1ccc(F)cc12,5.47,Train
C=C(CN(C(=O)[C@H]1CN(CC(=O)NC)Cc2ccc(Cl)cc21)c1cncc2ccccc12)C(=O)NCc1ccc(OC)cc1Cl,4.25,Train
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2COC(C)C)c2cc(Cl)ccc2C1=O,5.55,Train
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2COC(C)C)c2cc(F)ccc2C1=O,5.27,Train
C=C(CN(C(=O)[C@H]1CN(CC(=O)NC)Cc2ccc(Cl)cc21)c1cncc2ccccc12)C(=O)Nc1ccc(-n2cccn2)cc1,4.81,Train
CNC(=O)C1(N2C[C@]3(CCN(c4cncc5ccccc45)C3=O)c3cc(Cl)ccc3C2=O)CC1,5.78,Train
CNC(=O)C1(N2C[C@@]3(CCN(c4cncc5ccccc45)C3=O)c3cc(Cl)ccc3C2=O)CC1,9.0,Train
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1ncccn1)C(=O)c1ccc(F)cc12,5.44,Train
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1nnn[nH]1)C(=O)c1ccc(F)cc12,4.56,Train
O=C1c2ccc(Cl)cc2[C@@]2(CN1CCNCC(F)(F)F)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNc1ncccn1,5.94,Train
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2ccn[nH]2)c2cc(Cl)ccc2C1=O,6.3,Train
Cc1nc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3C)c3cc(F)ccc3C2=O)c[nH]1,6.3,Train
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2cn[nH]c2)c2cc(Cl)ccc2C1=O,5.41,Train
C=C(CN(C(=O)[C@H]1CN(CC(=O)NC)C(=O)c2ccc(Cl)cc21)c1cncc2ccccc12)C(=O)NCc1ccc(OC)cc1Cl,4.42,Train
C=CC(=O)Nc1cccc(N(Cc2cccc(-c3cc[nH]c3)c2)C(=O)Cc2cncc3ccccc23)c1,4.59,Train
C=C(CN(C(=O)[C@H]1CN(CC(=O)NC)C(=O)c2ccc(Cl)cc21)c1cncc2ccccc12)C(=O)Nc1ccc(-n2cccn2)cc1,4.41,Train
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2ccnc(C)n2)c2cc(Cl)ccc2C1=O,6.76,Train
COC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1cn[nH]c1)C(=O)c1ccc(Cl)cc12,5.99,Train
C=C(C(=O)OC)[C@H]1C[C@]2(CN(CC(=O)OC(C)(C)C)C(=O)c3ccc(Cl)cc32)C(=O)N1c1cncc2ccccc12,4.24,Train
O=C1c2ccc(Cl)cc2[C@@]2(CN1CCN1CC3(COC3)C1)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNc1ncccn1,6.43,Train
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN(C)C)C(=O)c1ccc(Cl)cc12,6.36,Train
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CF)c2cc(Cl)ccc2C1=O,5.77,Train
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN1C[C@@H]3C[C@H]1CO3)C(=O)c1ccc(Cl)cc12,6.5,Train
O=C1c2ccc(Cl)cc2[C@@]2(CN1Cc1nnco1)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNc1ccncn1,6.63,Train
C=C(C(=O)O)[C@H]1C[C@]2(CN(CC(=O)OC(C)(C)C)C(=O)c3ccc(Cl)cc32)C(=O)N1c1cncc2ccccc12,3.56,Train
C[C@H]1COC[C@H](C)N1CCN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2cc(Cl)ccc2C1=O,6.58,Train
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN1CCOC(F)(F)C1)C(=O)c1ccc(Cl)cc12,6.4,Train
CNCCN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2COCC2(F)CC2)c2cc(Cl)ccc2C1=O,5.64,Train
C#CC(=O)N1CCN(Cc2cccc(Cl)c2)[C@H]2CS(=O)(=O)C[C@H]21,4.6,Train
C=CC(=O)N1CCN(Cc2cccc(Cl)c2)[C@H]2CS(=O)(=O)C[C@H]21,1.43,Train
C=CC(=O)N1CCCc2c1cccc2N(Cc1cccc(C(=O)NC)c1)C(=O)Cc1cncc2ccccc12,4.45,Train
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(C1CNC1)C(=O)c1ccc(Cl)cc12,6.16,Train
CNCCN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2COCC2(F)COC2)c2cc(Cl)ccc2C1=O,5.63,Train
CCC(=O)N1CCCc2c1cccc2N(Cc1cccc(Cl)c1)C(=O)Cc1cncc2ccccc12,5.69,Train
O=C(N1CCN(Cc2cccc(Cl)c2)[C@H]2CS(=O)(=O)C[C@H]21)C12CC1C2,4.25,Train
N#CN1CCN(Cc2cccc(Cl)c2)[C@H]2CS(=O)(=O)C[C@H]21,8.56,Train
C=CC(=O)N1CCCc2c1cccc2N(C(=O)Cc1cncc2ccccc12)C1(c2cccc(Cl)c2)COC1,5.01,Train
C=C(C(=O)Nc1ccccc1)[C@H]1C[C@]2(CN(CC(=O)NC)C(=O)c3ccc(Cl)cc32)C(=O)N1c1cncc2ccccc12,4.59,Train
CC#CC(=O)N1CCN(Cc2cccc(Cl)c2)[C@H]2CS(=O)(=O)C[C@H]21,4.18,Train
C=CC(=O)N1CCCc2c1cccc2N(Cc1cccc(-c2ccc[nH]2)c1)C(=O)Cc1cncc2ccccc12,5.41,Train
C=CC(=O)N1CCCc2c1cccc2N(Cc1cccc(N2CC3(CCC3)C2)c1)C(=O)Cc1cncc2ccccc12,4.8,Train
CNCCN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2COCC2CS(=O)(=O)C2)c2cc(Cl)ccc2C1=O,6.39,Train
CNCCN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2ncncn2)c2cc(Cl)ccc2C1=O,6.75,Train
CNCCN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2COCC2COC2)c2cc(Cl)ccc2C1=O,5.58,Train
C=CC(=O)N1CCCc2c1cccc2N(Cc1cccc([C@H]2CCCN2)c1)C(=O)Cc1cncc2ccccc12,4.27,Train
C[C@H](OC(C)(C)C)[C@@H](NC(=O)OCc1cccc(OCCCCCCOc2cccc3c2C(=O)N([C@H]2CCC(=O)NC2=O)C3=O)c1)C(=O)N[C@H](CC1CCCCC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,4.16,Train
C=CC(=O)N1CCc2ccc(N(Cc3cccc(Cl)c3)C(=O)Cc3cncc4ccccc34)cc21,6.34,Train
C=CC(=O)N1CCCc2ccc(N(Cc3cccc(Br)c3)C(=O)Cc3cncc4ccccc34)cc21,6.35,Train
C=CC(=O)N1CCCc2ccc(N(Cc3cccc(Cl)c3)C(=O)Cc3cncc4c(F)cccc34)cc21,6.14,Train
C=CC(=O)N1CCCc2ccc(N(Cc3cccc(-c4ccccc4)c3)C(=O)Cc3cncc4ccccc34)cc21,5.03,Train
C=CC(=O)N1CCCc2ccc(N(Cc3cccc(C(F)(F)F)c3)C(=O)Cc3cncc4ccccc34)cc21,5.8,Train
C=CC(=O)N1CCCc2ccc(N(C(=O)Cc3cncc4ccccc34)N(C)c3cccc(Cl)c3)cc21,5.79,Train
C=CC[C@H](Nc1cccc(-c2nn[nH]n2)c1)c1cc(Cl)cc(NC(=O)OCc2ccccc2)c1,4.54,Train
C=CC[C@H](Nc1cccc(-c2nn[nH]n2)c1)c1cc(Cl)cc2[nH]ncc12,4.65,Train
C=CC[C@H](Nc1cc(Cl)cc(NC(=O)OCc2ccccc2)c1)c1cccc(CN)c1,4.43,Train
C=CC[C@H](Nc1cccc(C(=O)O)c1)c1cc(Cl)cc2[nH]ncc12,4.39,Train
CCNS(=O)(=O)OCC(=O)N1CCN(Cc2cccc(Cl)c2)[C@H]2CS(=O)(=O)C[C@@H]21,2.74,Train
CNS(=O)(=O)OCC(=O)N1CCN(Cc2cccc(Cl)c2)[C@H]2CS(=O)(=O)C[C@@H]21,4.25,Train
CC(C)CNS(=O)(=O)OCC(=O)N1CCN(Cc2cccc(Cl)c2)[C@H]2CS(=O)(=O)C[C@@H]21,6.0,Train
C=CC(=O)N1C[C@H](CO)Cc2ccc(N(Cc3cccc(Cl)c3)C(=O)Cc3cncc4ccccc34)cc21,5.71,Train
CC(C)NS(=O)(=O)OCC(=O)N1CCN(Cc2cccc(Cl)c2)[C@H]2CS(=O)(=O)C[C@@H]21,4.52,Train
O=C1c2ccc(Cl)cc2[C@@]2(CN1CC1CNC1)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNc1nncs1,6.58,Train
C=CC(=O)N1CCCCc2ccc(N(Cc3ccc(Cl)cc3)C(=O)Cc3cncc4ccccc34)cc21,4.55,Train
C=CC[C@H](Nc1cccc(Cl)c1)c1cccc(-c2nn[nH]n2)c1,4.87,Train
C=CC(=O)N1C[C@H](C(N)=O)Cc2ccc(N(Cc3cccc(Cl)c3)C(=O)Cc3cncc4ccccc34)cc21,6.05,Train
C=CC[C@H](Nc1ccc2c(c1)CNC2)c1cc(Cl)cc2[nH]ncc12,4.35,Train
N#CC1(c2ccccc2)CCN(C(=O)Cc2cncc3ccccc23)CC1,4.6,Train
O=C(Cc1cncc2ccccc12)N1[C@H]2CC=C[C@H]1CCC2,4.4,Train
O=C(Cc1cncc2ccccc12)N1C[C@H]2CCCCCC[C@H]2C1,4.53,Train
O=C(Cc1cncc2ccccc12)N1CCC2(C=Cc3ccccc3O2)CC1,4.23,Train
Cc1nnc(NC[C@H]2CN(c3cncc4ccccc34)C(=O)[C@@]23CN(Cc2cc[nH]n2)C(=O)c2ccc(Cl)cc23)s1,7.34,Train
O=C(Cc1cncc2ccccc12)N1CCc2nocc2C1,4.5,Train
O=C(Cc1cncc2ccccc12)N1CC[C@H]2CC[C@H]2C1,5.22,Train
O=C(Cc1cncc2ccccc12)N1CCC2(CC1)C[C@H]2F,4.57,Train
CO[C@H]1CCN(C(=O)Cc2cncc3ccccc23)C[C@H]1C,4.99,Train
CO[C@H](C)C1CCN(C(=O)Cc2cncc3ccccc23)CC1,4.12,Train
O=C(Cc1cncc2ccccc12)N1CC[C@H]2COC[C@H]2C1,4.07,Train
C[C@H]1CCN(C(=O)Cc2cncc3ccccc23)C[C@H]1F,5.34,Train
C[C@H]1CCN(C(=O)Cc2cncc3ccccc23)[C@@H](C(F)(F)F)C1,5.18,Train
O=C(Cc1cncc2ccccc12)N1CCC(F)(F)CC1,5.18,Train
C[C@H]1C[C@@H](C(F)(F)F)CCN1C(=O)Cc1cncc2ccccc12,5.56,Train
CC1(F)CCN(C(=O)Cc2cncc3ccccc23)CC1,5.4,Train
O=C(Cc1cncc2ccccc12)N1CCC(CC2CC2)CC1,4.01,Train
O=C(Cc1cncc2ccccc12)N1C[C@@H]2[C@H](C1)[C@H]2C(F)(F)F,4.65,Train
O=C(Cc1cncc2ccccc12)N1CCC2(CCCC2)CC1,4.67,Train
COC1CC2(CCN(C(=O)Cc3cncc4ccccc34)CC2)C1,4.27,Train
O=C(Cc1cncc2ccccc12)N1CCC2(CCC2)CC1,5.14,Train
O=C(Cc1cncc2ccccc12)N1CC[C@H]2CCC[C@H]2C1,5.35,Train
C[C@@H]1[C@H]2CN(C(=O)Cc3cncc4ccccc34)CC[C@@H]12,5.34,Train
O=C(Cc1cncc2ccccc12)N1CCC(C2CC2)CC1,4.81,Train
C[C@H]1CCN(C(=O)Cc2cncc3ccccc23)CC1(F)F,5.01,Train
C[C@H]1CCN(C(=O)Cc2cncc3ccccc23)[C@@H](C)C1,5.2,Train
O=C(Cc1cncc2ccccc12)N1CCC2(CC1)CC2,4.66,Train
O=C(Cc1cncc2ccccc12)N1CC[C@H]2C[C@H]2C1,4.62,Train
O=C(COS(=O)(=O)NCc1ccccc1)N1CCN(Cc2cccc(Cl)c2)[C@H]2CS(=O)(=O)C[C@@H]21,4.23,Train
Cc1nc2ccccc2n1C[C@H]1CCCN1C(=O)Cc1cncc2ccccc12,4.3,Train
Cn1cc([C@H]2CCCN2C(=O)Cc2cncc3ccccc23)c2ccccc21,4.6,Train
CN1CC2(CCN(C(=O)Cc3cncc4ccccc34)CC2)c2ccccc21,4.27,Train
Cn1nccc1C[C@H]1CCCN1C(=O)Cc1cncc2ccccc12,4.36,Train
Cc1nccc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3CNc3nnc(C(F)(F)F)s3)c3cc(Cl)ccc3C2=O)n1,7.23,Train
COc1cccc([C@H]2C[C@H](C)CN2C(=O)Cc2cncc3ccccc23)c1,5.5,Train
C[C@H]1C[C@H](C)N(C(=O)Cc2cncc3ccccc23)C1,4.26,Train
CCn1ccnc1[C@H]1CCCCN1C(=O)Cc1cncc2ccccc12,4.22,Train
COc1ccccc1OC[C@H]1CCCN1C(=O)Cc1cncc2ccccc12,4.88,Train
CN(C)c1noc([C@H]2CCCN2C(=O)Cc2cncc3ccccc23)n1,4.51,Train
O=C1c2ccc(Cl)cc2[C@@]2(CN1Cc1cc[nH]n1)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNc1nnco1,7.12,Train
Cc1csc2c1CN(C(=O)Cc1cncc3ccccc13)CC2,4.99,Train
Cc1nnc(NC[C@H]2CN(c3cncc4ccccc34)C(=O)[C@@]23CN(Cc2cc[nH]n2)C(=O)c2ccc(Cl)cc23)o1,6.93,Train
Cc1cc2c(s1)CCN(C(=O)Cc1cncc3ccccc13)C2,3.98,Train
O=C(Cc1cccnc1)N1CCc2sccc2C1,4.4,Train
O=C(Cc1cncc2ccccc12)N1CC[C@H]2CC[C@H]1C2,4.81,Train
C[C@H]1CN(C(=O)Cc2cncc3ccccc23)CCC12COC2,4.29,Train
C[C@H]1C[C@H]2C[C@@H]1CN2C(=O)Cc1cncc2ccccc12,4.78,Train
C[C@H]1CCN(C(=O)Cc2cncc3ccccc23)C[C@H]1O,4.93,Train
O=C(Cc1cncc2ccccc12)N1CCC2(O)CC1C2,4.22,Train
C[C@H]1CCN(C(=O)Cc2cncc3ccccc23)C[C@@H]1O,4.06,Train
C[C@@H](O)C1CCN(C(=O)Cc2cncc3ccccc23)CC1,4.35,Train
N#CC1CCN(C(=O)Cc2cncc3ccccc23)CC1,4.01,Train
CN1CCN(C(=O)Cc2cncc3ccccc23)CC1,4.34,Train
C[C@H]1CN(C)CCN1C(=O)Cc1cncc2ccccc12,4.92,Train
O=C(Cc1cncc2ccccc12)N1CC[C@H]2C[C@@H]1C2,4.48,Train
C[C@H]1C[C@H]2CC[C@@H](C1)N2C(=O)Cc1cncc2ccccc12,4.82,Train
O=C(Cc1cncc2ccccc12)N1C[C@H]2C[C@H]2C1,4.23,Train
O=C(Cc1cncc2ccccc12)N1CC[C@H]2COC[C@H]1C2,4.07,Train
O=C(Cc1cncc2ccccc12)N1CC[C@H]2CCC[C@H]1C2,5.06,Train
CC1(O)CCN(C(=O)Cc2cncc3ccccc23)CC1,4.38,Train
CO[C@@H]1CN(C(=O)Cc2cncc3ccccc23)CC[C@H]1C,4.45,Train
CC1(C)[C@@H]2CN(C(=O)Cc3cncc4ccccc34)C[C@@H]21,5.2,Train
O=C(Cc1cncc2ccccc12)N1C[C@H]2C[C@@H]1[C@@H]1C[C@H]21,4.06,Train
O=C(Cc1cncc2ccccc12)N1CCC(CF)CC1,5.16,Train
COCC1(C)CCN(C(=O)Cc2cncc3ccccc23)CC1,4.1,Train
O=C(Cc1cncc2ccccc12)N1CC[C@H]2C[C@H](O)C[C@H]2C1,4.87,Train
Cc1ccc2c(n1)CCN(C(=O)Cc1cncc3ccccc13)C2,4.35,Train
O=C(Cc1cncc2ccccc12)N1C[C@H](O)C2CC1C2,4.31,Train
O=C(Cc1cncc2ccccc12)N1CC[C@H]2[C@H](F)[C@H]2C1,5.15,Train
O=C(Cc1cncc2ccccc12)N1CC[C@@]2(O)C[C@H]2C1,4.61,Train
O=C1c2ccc(Cl)cc2[C@@]2(CN1Cc1cc[nH]n1)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNc1nnc(C(F)(F)F)s1,7.22,Train
O=C(Cc1cncc2ccccc12)N1CCc2ncc(C(F)(F)F)cc2C1,4.24,Train
O=C(Cc1cncc2ccccc12)N1CCc2nc(C(F)(F)F)ccc2C1,4.26,Train
O=C(Cc1cncc2ccccc12)N1CCc2ncccc2C1,4.28,Train
O=C(Cc1cncc2ccccc12)N1CCc2ncc(O)cc2C1,4.24,Train
Cc1cnc2c(c1)CN(C(=O)Cc1cncc3ccccc13)CC2,4.76,Train
O=C(Cc1cncc2ccccc12)N1CCC(CC(F)(F)F)CC1,4.41,Train
O=C(COS(=O)(=O)NCc1ccccc1)N1CCN(Cc2cccc(Cl)c2)[C@H]2CS(=O)(=O)C[C@H]21,5.1,Train
O=C(Cc1cncc2ccccc12)N1CCc2ncc(Cl)cc2C1,4.29,Train
CNC(=O)C[C@@H]1CCCN(C(=O)Cc2cncc3ccccc23)C1,4.25,Train
CC(C)(F)C1CCN(C(=O)Cc2cncc3ccccc23)CC1,4.6,Train
O=C(Cc1cncc2ccccc12)N1CCC[C@@H](C(F)(F)F)C1,4.0,Train
O=C(Cc1cncc2ccccc12)N1CCC[C@H](C(F)(F)F)CC1,5.59,Train
C#CC1(C)CCN(C(=O)Cc2cncc3ccccc23)CC1,4.99,Train
N#CC[C@@H]1CCCN(C(=O)Cc2cncc3ccccc23)C1,4.3,Train
O=C(Cc1cncc2ccccc12)N1CCC[C@H](CCO)C1,4.26,Train
CCC1(C)CCN(C(=O)Cc2cncc3ccccc23)CC1,5.3,Train
O=C(CN(Cc1cccc(Cl)c1)C(=O)Cc1cncc2ccccc12)N1CCCC1,4.87,Train
CNC(=O)CN(Cc1cccc(Cl)c1)C(=O)Cc1cncc2ccccc12,4.64,Train
CC[C@@H]1C[C@H](C)CCN1C(=O)Cc1cncc2ccccc12,5.59,Train
O=C(Cc1cncc2ccccc12)N1CCC[C@H](C(F)(F)F)C1,4.62,Train
CO[C@H]1C[C@H](O)CN(C(=O)Cc2cncc3ccccc23)C1,4.17,Train
NC(=O)[C@H]1CCCN(C(=O)Cc2cncc3ccccc23)C1,4.24,Train
CNC(=O)C[C@H]1CCCCN1C(=O)Cc1cncc2ccccc12,4.9,Train
CC1(C(F)(F)F)CCN(C(=O)Cc2cncc3ccccc23)CC1,5.14,Train
CO[C@@H]1C[C@H](O)CN(C(=O)Cc2cncc3ccccc23)C1,4.2,Train
